"CountryYear","Country","FullYear","StartYear","Name","API_ID","Alpha2","Alpha3","ISONum","WorldBankID","EverMarried","Survey","BR","Couples","PR","Strata","v013","Live_MIL","ci_l","ci_u"
"Uganda 2006","Uganda","2006",2006,"Uganda","UG2006DHS","UG","UGA",800,"UG",NA,"UGIR52FL","UGBR52FL","UGCR52FL","UGPR52FL","v024 v025",5,0.0300392772740908,0.0185928654582661,0.0481865025465993
"Uganda 2006","Uganda","2006",2006,"Uganda","UG2006DHS","UG","UGA",800,"UG",NA,"UGIR52FL","UGBR52FL","UGCR52FL","UGPR52FL","v024 v025",6,0.0109716511079415,0.0052696579322918,0.0227026298320596
"Uganda 2006","Uganda","2006",2006,"Uganda","UG2006DHS","UG","UGA",800,"UG",NA,"UGIR52FL","UGBR52FL","UGCR52FL","UGPR52FL","v024 v025",7,0.0123173984971316,0.00454173798655783,0.0329645059512544
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",1,0.119280403692289,0.0870379428392407,0.161355849494235
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",2,0.035904236569733,0.0245246867781238,0.0522809497869794
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",3,0.018831679465773,0.0115210698007884,0.0306374023034054
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",4,0.0219774966292275,0.0122597525017833,0.039093186330606
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",5,0.0222479808064404,0.0124092319234523,0.0395748610394734
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",6,0.00576427290986168,0.00146407114100522,0.0224113493427696
"Uganda 2000-01","Uganda","2000-01",2000,"Uganda","UG2000DHS","UG","UGA",800,"UG",NA,"UGIR41FL","","UGCR41FL","UGPR41FL","v024 v025",7,0.00294343908718639,0.000407348541413433,0.0209381134147808
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",1,0.15249420707783,0.117905490871099,0.194986879174542
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",2,0.0619572936622541,0.0425724490804001,0.0893451059642353
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",3,0.047163534068124,0.0349241891027184,0.0634103834292808
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",4,0.0326318958983102,0.0199154553512906,0.0530287257325411
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",5,0.0284357586995477,0.0171183690370473,0.0468784989353781
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",6,0.0397578649793739,0.0188094003070464,0.0820852924016386
"Uganda 1995","Uganda","1995",1995,"Uganda","UG1995DHS","UG","UGA",800,"UG",NA,"UGIR33FL","","UGCR33FL","UGPR33FL","v023",7,0.0358589302945454,0.0178232596427206,0.0708290821083082
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",1,0.249507790713837,0.147439233581354,0.389919671081972
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",2,0.182797496852668,0.143365464655043,0.23016112958657
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",3,0.146305526059177,0.118349373908149,0.1795207579276
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",4,0.12499655659357,0.0964883222217244,0.160432145505361
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",5,0.107210388077087,0.085518266255091,0.133600962773857
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",6,0.0690153045004996,0.0467166758688635,0.100831636286416
"Ukraine 2007","Ukraine","2007",2007,"Ukraine","UA2007DHS","UA","UKR",804,"UA",NA,"UAIR51FL","UABR51FL","UACR51FL","UAPR51FL","v024 v025",7,0.0462600523261757,0.0312022104763186,0.0680740332205222
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",1,0.69260583117766,0.582684384478198,0.784292296490898
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",2,0.599124013345292,0.544170729937026,0.651692763399808
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",3,0.391156292561985,0.334562188762131,0.450837760555033
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",4,0.179460042217123,0.133361572917486,0.237133053130841
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",5,0.127393782329523,0.0923932535895612,0.173124138821098
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",6,0.11086791260511,0.0764332788892815,0.158159344093368
"Uzbekistan 1996","Uzbekistan","1996",1996,"Uzbekistan","UZ1996DHS","UZ","UZB",860,"UZ",NA,"UZIR31FL","UZBR31FL","","UZPR31FL","v023",7,0.0688627257658345,0.0408836575548114,0.113719220507471
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",1,0.686635409370144,0.518634159198824,0.816722959416171
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",2,0.480381793048704,0.42902093333361,0.532160678859647
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",3,0.305913881503831,0.271649898061391,0.342467578113609
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",4,0.149870090995199,0.125808683095883,0.177598440508671
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",5,0.117002313259365,0.0977413683235966,0.139472103151882
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",6,0.0882001078101788,0.0709037961144412,0.109219695890305
"Vietnam 2002","Vietnam","2002",2002,"Viet Nam","VN2002DHS","VN","VNM",704,"VN",1,"VNIR41FL","VNBR41FL","","VNPR41FL","v024 v025",7,0.0919595933953051,0.0697566997557981,0.120315431894955
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",1,0.524460222776108,0.405538113510465,0.640671504475802
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",2,0.405466766660557,0.354560464412044,0.45849007182226
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",3,0.25640528921064,0.227646425973264,0.287445157025437
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",4,0.146606842039202,0.123545217108892,0.173122962406039
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",5,0.131071100442495,0.110627885268611,0.154635231919359
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",6,0.114888954404039,0.0918306483027167,0.142826546921473
"Vietnam 1997","Vietnam","1997",1997,"Viet Nam","VN1997DHS","VN","VNM",704,"VN",1,"VNIR31FL","","","VNPR31FL","v024 v025",7,0.0779590948492374,0.0540707737854714,0.111160980837009
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",1,0.561188320539936,0.517134969548135,0.604297905126693
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",2,0.434912472807372,0.407068265148577,0.46317348531697
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",3,0.292849217814289,0.271746764919236,0.314881834651434
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",4,0.184198855515611,0.166118989225843,0.203765640213763
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",5,0.126859936532509,0.110672467331704,0.145028949970272
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",6,0.0943903421849339,0.0787332507220295,0.112779879526553
"Yemen 2013","Yemen","2013",2013,"Yemen","YE2013DHS","YE","YEM",887,"YE",NA,"YEIR61FL","YEBR61FL","","YEPR61FL","v022",7,0.0635245764682954,0.0500169161414745,0.0803715164148143
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",1,0.55089785007391,0.494217880805574,0.606286122354679
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",2,0.44776397340486,0.402856942124898,0.493539513170901
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",3,0.32223868574613,0.286485422624103,0.360201407211528
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",4,0.196482346512337,0.16619550637635,0.230761025856247
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",5,0.137855983790153,0.114279203366852,0.165388595680707
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",6,0.118753353864205,0.0918912391201718,0.15215226905757
"Yemen 1991-92","Yemen","1991-92",1991,"Yemen","YE1991DHS","YE","YEM",887,"YE",1,"YEIR21FL","","","YEPR21FL","v024 v025",7,0.0728991129460062,0.050368473609873,0.104400089273558
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",1,0.132252495082678,0.103376321297786,0.167686169105836
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",2,0.0441115968184828,0.03250359041842,0.0596097520102396
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",3,0.0173180916879094,0.0116328815509441,0.0257094981616695
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",4,0.0165825475004044,0.0110263309006682,0.0248681638513352
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",5,0.0172978929099437,0.00714001814249302,0.0413058352721346
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",6,0.00878599768766492,0.00402603207435322,0.0190659254264213
"Zambia 2018","Zambia","2018",2018,"Zambia","ZM2018DHS","ZM","ZMB",894,"ZM",NA,"ZMIR71FL","ZMBR71FL","ZMCR71FL","ZMPR71FL","v022",7,0.0119011377730681,0.00543513354767907,0.0258595311555233
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",1,0.157410413452765,0.124185814342539,0.197519222819513
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",2,0.0492932582111982,0.0370439167611336,0.0653183494038242
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",3,0.0225923963220621,0.0159057611190126,0.0319986293068572
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",4,0.0197377700844662,0.0135310034916621,0.0287087667065894
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",5,0.00905638826174041,0.00528720494450665,0.0154707849408931
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",6,0.00707444896954831,0.00331404604474154,0.0150373539940112
"Zambia 2013-14 ","Zambia","2013-14",2013,"Zambia","ZM2013DHS","ZM","ZMB",894,"ZM",NA,"ZMIR61FL","ZMBR61FL","ZMCR61FL","ZMPR61FL","v022",7,0.0102243253616348,0.00468676577801678,0.0221590191770664
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",1,0.107985372922339,0.0754511777847524,0.152238182862559
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",2,0.0215455164091563,0.0129510018999505,0.0356375782740951
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",3,0.0207600278182683,0.0124455867546075,0.0344353584348369
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",4,0.0141776853185512,0.0074983066699144,0.0266472080913013
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",5,0.0120916796315675,0.00535080345375445,0.0270933123518173
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",6,0.00798219609092135,0.00240748194704395,0.0261275141768933
"Zambia 2007 ","Zambia","2007",2007,"Zambia","ZM2007DHS","ZM","ZMB",894,"ZM",NA,"ZMIR51FL","ZMBR51FL","ZMCR51FL","ZMPR51FL","v022",7,0.0199866979229993,0.00827928486693369,0.0474568984521532
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",1,0.102231665777807,0.0747856442355128,0.138245222501826
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",2,0.0467143000081954,0.0336726917805553,0.0644700000907953
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",3,0.0256750133420713,0.0167634816950742,0.0391353885360185
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",4,0.0177416896540839,0.0101174502026799,0.0309318189355531
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",5,0.0218626128568381,0.0121991138180245,0.0388797329954515
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",6,0.0245082593545153,0.0122538515300236,0.0484169226772776
"Zambia 2001-02","Zambia","2001-02",2001,"Zambia","ZM2002DHS","ZM","ZMB",894,"ZM",NA,"ZMIR42FL","","ZMCR42FL","ZMPR43FL","v024 v025",7,0.00279096632322254,0.000392157068664277,0.0195758395364654
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",1,0.135778360422768,0.107238301391197,0.170463685341948
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",2,0.0540034357491526,0.0416243519361534,0.0697959428084134
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",3,0.0286312895117388,0.0190240632123693,0.0428781370096879
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",4,0.0178035014546342,0.0105569808453299,0.0298739938781824
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",5,0.0192413317202083,0.0103242296324901,0.0355832783033351
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",6,0.0108341669714027,0.00451025181633049,0.0257952117189319
"Zambia 1996","Zambia","1996",1996,"Zambia","ZM1996DHS","ZM","ZMB",894,"ZM",NA,"ZMIR31FL","","ZMCR31FL","ZMPR31FL","v023",7,0.0139208634406864,0.00629463991932525,0.0305029633513389
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",1,0.121934926006044,0.0916882899567036,0.160397500175982
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",2,0.0558218207811337,0.0400878048916001,0.0772343884581267
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",3,0.0406808138277207,0.0283647054447129,0.0580252814221384
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",4,0.0227761115333709,0.0119980193489832,0.0428168123084599
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",5,0.0182996183232209,0.00893394636889413,0.0371158525028968
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",6,0.0258124452985992,0.0132062060434754,0.0498443829270224
"Zambia 1992","Zambia","1992",1992,"Zambia","ZM1992DHS","ZM","ZMB",894,"ZM",NA,"ZMIR21FL","","","ZMPR21FL","v024 v025",7,0.018543010101298,0.00774718906708365,0.043720098924742
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",1,0.318225546700285,0.269970407777792,0.370725828189658
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",2,0.166833998813442,0.140584118492703,0.196862522275258
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",3,0.0761849970330781,0.0610824738124506,0.0946451864779463
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",4,0.037554533139137,0.0266073355862616,0.0527616566715162
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",5,0.0309115676151499,0.0206062670410904,0.0461278696463707
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",6,0.0215321427670789,0.0128535817373548,0.0358575003829012
"Zimbabwe 2015","Zimbabwe","2015",2015,"Zimbabwe","ZW2015DHS","ZW","ZWE",716,"ZW",NA,"ZWIR71FL","ZWBR71FL","ZWCR72FL","ZWPR72FL","v022",7,0.0175468036888107,0.00781314217068353,0.0389309179507468
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",1,0.322005567048502,0.264341307216868,0.385654565734982
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",2,0.20737523620712,0.180124655870576,0.237553966101708
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",3,0.0873171313895241,0.0717934460230679,0.105814803161476
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",4,0.0528143268785493,0.0384616346171707,0.072121268531465
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",5,0.0469491743580146,0.0330020445623127,0.0663859083787043
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",6,0.0365189488141599,0.0215800169361208,0.0611531016611314
"Zimbabwe 2010-11","Zimbabwe","2010-11",2010,"Zimbabwe","ZW2010DHS","ZW","ZWE",716,"ZW",NA,"ZWIR62FL","ZWBR62FL","ZWCR62FL","ZWPR62FL","v022",7,0.0358140223775224,0.0195303989225238,0.0647772714681674
"Zimbabwe 2005-06","Zimbabwe","2005-06",2005,"Zimbabwe","ZW2005DHS","ZW","ZWE",716,"ZW",NA,"ZWIR52FL","ZWBR52FL","ZWCR52FL","ZWPR52FL","v024 v025",1,0.341604510495307,0.294338769552355,0.392241383048162
